day_centers,background_crystal2,background_crystal3,background_crystal4,background_crystal6,background_crystal7
1128.5,3.4330311436045453,3.596833434988665,3.1800399144121787,2.9464343766652057,3.0872031079609505
1129.5,3.4327358828113486,3.59642924321533,3.1795833094427643,2.946195362374865,3.0869440412786
1130.5,3.432440660359529,3.5960251634474747,3.179126871498953,2.9459563821964405,3.0866850285121483
1131.5,3.4321454762005894,3.5956211955610926,3.1786706002987297,2.9457174360625342,3.0864260695762535
1132.5,3.431850330286312,3.5952173394324847,3.1782144955611447,2.9454785239061314,3.0861671643859627
1133.5,3.4315552225687584,3.594813594938254,3.177758557006313,2.945239645660597,3.0859083128567013
1134.5,3.431260153000263,3.5944099619553107,3.1773027843554016,2.945000801259675,3.085649514904276
1135.5,3.430965121533439,3.5940064403608676,3.176847177330628,2.9447619906374842,3.0853907704448753
1136.5,3.430670128121167,3.59360303003244,3.1763917356552533,2.944523213728517,3.085132079395059
1137.5,3.4303751727166047,3.5931997308478403,3.1759364590535775,2.944284470467638,3.0848734416717623
1138.5,3.430080255273173,3.5927965426851842,3.175481347250937,2.94404576079008,3.0846148571922933
1139.5,3.4297853757445647,3.592393465422882,3.175026399973691,2.9438070846314432,3.0843563258743276
1140.5,3.429490534084737,3.591990498939643,3.174571616949225,2.943568441927691,3.0840978476359107
1141.5,3.429195730247909,3.5915876431144724,3.174116997905941,2.9433298326151514,3.0838394223954504
1142.5,3.4289009641885637,3.5911848978266687,3.1736625425732514,2.9430912566305083,3.083581050071721
1143.5,3.4286062358614453,3.590782262955823,3.173208250681577,2.9428527139108067,3.0833227305838573
1144.5,3.428311545221555,3.59037973838182,3.172754121962338,2.9426142043934504,3.0830644638513522
1145.5,3.4280168922241545,3.5899773239848343,3.172300156147953,2.9423757280161906,3.0828062497940567
1146.5,3.4277222768247575,3.589575019645329,3.1718463529718295,2.9421372847171336,3.0825480883321785
1147.5,3.4274276989791326,3.5891728252440585,3.171392712168363,2.941898874434734,3.0822899793862772
1148.5,3.4271331586433025,3.5887707406620617,3.170939233472928,2.9416604971077946,3.082031922877262
1149.5,3.426838655773539,3.5883687657806647,3.170485916621873,2.9414221526754636,3.0817739187263977
1150.5,3.4265441903263634,3.5879669004814794,3.1700327613525214,2.9411838410772293,3.081515966855287
1151.5,3.426249762258544,3.5875651446464007,3.169579767403158,2.9409455622529257,3.0812580671858902
1152.5,3.4259553715270963,3.587163498157605,3.1691269345130304,2.9407073161427215,3.081000219640497
1153.5,3.425661018089276,3.586761960897552,3.16867426242234,2.940469102687126,3.0807424241417505
1154.5,3.4253667019025875,3.58636053274898,3.1682217508722403,2.9402309218269798,3.08048468061263
1155.5,3.425072422924774,3.5859592135949097,3.167769399604829,2.939992773503459,3.080226988976449
1156.5,3.4247781811138136,3.5855580033186367,3.167317208363145,2.939754657658069,3.0799693491568605
1157.5,3.424483976427932,3.5851569018037344,3.1668651768911635,2.9395165742326466,3.0797117610778524
1158.5,3.4241898088255827,3.5847559089340537,3.1664133049337897,2.9392785231693512,3.079454224663741
1159.5,3.423895678265458,3.5843550245937186,3.1659615922368562,2.9390405044106704,3.079196739839177
1160.5,3.4236015847064825,3.583954248667127,3.165510038547116,2.9388025178994153,3.0789393065291386
1161.5,3.423307528107815,3.5835535810389505,3.16505864361224,2.938564563578714,3.078681924658926
1162.5,3.423013508428843,3.583153021594133,3.1646074071808084,2.938326641392019,3.0784245941541717
1163.5,3.4227195256291827,3.5827525702178846,3.1641563290023114,2.9380887512830953,3.0781673149408273
1164.5,3.4224255796686784,3.582352226795688,3.1637054088271417,2.9378508931960248,3.077910086945165
1165.5,3.4221316705074014,3.5819519912132973,3.1632546464065854,2.937613067075203,3.0776529100937786
1166.5,3.421837798105646,3.581551863356727,3.162804041492831,2.937375272865338,3.0773957843135764
1167.5,3.4215439624239314,3.581151843112262,3.1623535938389447,2.9371375105114463,3.077138709531787
1168.5,3.4212501634229957,3.5807519303664526,3.1619033031988852,2.9368997799588508,3.07688168567595
1169.5,3.4209564010638,3.5803521250061126,3.1614531693274888,2.936662081153181,3.076624712673916
1170.5,3.4206626753075247,3.5799524269183167,3.161003191980463,2.9364244140403715,3.0763677904538533
1171.5,3.4203689861155655,3.579552835990406,3.1605533709143914,2.9361867785666593,3.0761109189442304
1172.5,3.420075333449536,3.5791533521099788,3.160103705886722,2.93594917467858,3.0758540980738287
1173.5,3.419781717271262,3.578753975164895,3.1596541966557616,2.9357116023229675,3.0755973277717326
1174.5,3.4194881375427864,3.5783547050432736,3.1592048429806776,2.935474061446954,3.0753406079673318
1175.5,3.4191945942263606,3.5779555416334916,3.158755644621491,2.9352365519979666,3.0750839385903173
1176.5,3.418901087284448,3.5775564848241825,3.1583066013390684,2.934999073923725,3.0748273195706806
1177.5,3.4186076166797217,3.5771575345042366,3.157857712895123,2.9347616271722385,3.0745707508387117
1178.5,3.4183141823750636,3.576758690562798,3.157408979052206,2.9345242116918104,3.074314232325
1179.5,3.4180207843335584,3.5763599528892653,3.156960399573708,2.934286827431027,3.0740577639604276
1180.5,3.4177274225184995,3.575961321373291,3.156511974223846,2.9340494743387664,3.07380134567617
1181.5,3.417434096893384,3.575562795904777,3.15606370276767,2.933812152364184,3.073544977403699
1182.5,3.4171408074219087,3.5751643763738814,3.1556155849710468,2.9335748614567234,3.0732886590747728
1183.5,3.416847554067977,3.5747660626710087,3.155167620600667,2.933337601566108,3.0730323906214405
1184.5,3.416554336795686,3.5743678546868085,3.1547198094240345,2.9331003726423406,3.0727761719760394
1185.5,3.4162611555693365,3.573969752312189,3.1542721512094634,2.932863174635699,3.072520003071191
1186.5,3.4159680103534242,3.5735717554382966,3.1538246457260737,2.932626007496739,3.0722638838398026
1187.5,3.415674901112641,3.573173863956528,3.153377292743789,2.9323888711762938,3.0720078142150613
1188.5,3.415381827811876,3.5727760777585247,3.15293009203333,2.932151765625463,3.071751794130439
1189.5,3.4150887904162093,3.572378396736171,3.152483043366214,2.9319146907956224,3.0714958235196836
1190.5,3.414795788890915,3.571980820781599,3.1520361465147455,2.9316776466384145,3.0712399023168264
1191.5,3.414502823201458,3.571583349787177,3.1515894012520187,2.931440633105749,3.0709840304561693
1192.5,3.4142098933134926,3.57118598364552,3.1511428073519077,2.9312036501498064,3.070728207872292
1193.5,3.413916999192862,3.5707887222494827,3.150696364589066,2.930966697723026,3.0704724345000467
1194.5,3.4136241408055983,3.5703915654921574,3.1502500727389204,2.930729775778113,3.0702167102745612
1195.5,3.4133313181179186,3.569994513266877,3.149803931577671,2.9304928842680322,3.069961035131227
1196.5,3.413038531096227,3.569597565467214,3.149357940882282,2.930256023146012,3.06970540900571
1197.5,3.4127457797071066,3.5692007219869746,3.1489121004304823,2.9300191923655348,3.0694498318339423
1198.5,3.4124530639173285,3.5688039827202034,3.1484664100007578,2.929782391880342,3.0691943035521216
1199.5,3.412160383693845,3.5684073475611777,3.148020869372352,2.9295456216444262,3.0689388240967093
1200.5,3.4118677390037844,3.568010816404415,3.1475754783252587,2.9293088816120427,3.0686833934044326
1201.5,3.411575129814461,3.56761438914466,3.1471302366402205,2.9290721717376886,3.0684280114122755
1202.5,3.4112825560933597,3.567218065676894,3.1466851440987216,2.9288354919761193,3.0681726780574903
1203.5,3.4109900178081483,3.566821845896329,3.1462402004829877,2.9285988422823337,3.0679173932775803
1204.5,3.410697514926669,3.5664257296984068,3.1457954055759836,2.9283622226115797,3.0676621570103064
1205.5,3.410405047416938,3.5660297169788,3.1453507591614027,2.9281256329193552,3.0674069691936947
1206.5,3.410112615247143,3.565633807633411,3.144906261023671,2.927889073161398,3.0671518297660154
1207.5,3.4098202183856485,3.5652380015583716,3.1444619109479386,2.927652543293692,3.0668967386657964
1208.5,3.4095278568009877,3.5648422986500368,3.144017708720078,2.927416043272459,3.0666416958318163
1209.5,3.4092355304618653,3.5644466988049945,3.1435736541266803,2.927179573054165,3.066386701203107
1210.5,3.408943239337153,3.5640512019200536,3.14312974695505,2.9269431325955133,3.066131754718945
1211.5,3.408650983395894,3.5636558078922502,3.142685986993205,2.9267067218534444,3.065876856318859
1212.5,3.4083587626072953,3.5632605166188434,3.14224237402987,2.926470340785134,3.0656220059426187
1213.5,3.408066576940732,3.5628653279973164,3.141798907854475,2.926233989347992,3.065367203530244
1214.5,3.4077744263657435,3.5624702419253755,3.1413555882571487,2.925997667499666,3.065112449021997
1215.5,3.407482310852032,3.5620752583009474,3.140912415028718,2.92576137519803,3.064857742358381
1216.5,3.407190230369465,3.5616803770221805,3.140469387960707,2.9255251124011905,3.0646030834801405
1217.5,3.4068981848880693,3.561285597987444,3.140026506845324,2.9252888790674807,3.0643484723282595
1218.5,3.406606174378033,3.5608909210953237,3.1395837714754693,2.925052675155467,3.064093908843962
1219.5,3.4063141988097048,3.560496346244626,3.1391411816447246,2.924816500623933,3.063839392968708
1220.5,3.4060222581535906,3.560101873334376,3.138698737147352,2.924580355431894,3.063584924644193
1221.5,3.4057303523803553,3.5597075022638145,3.1382564377782924,2.924344239538589,3.0633305038123493
1222.5,3.4054384814608203,3.5593132329323987,3.137814283333159,2.924108152903475,3.0630761304153373
1223.5,3.4051466453659627,3.558919065239798,3.137372273608235,2.9238720954862325,3.062821804395557
1224.5,3.404854844066912,3.5585249990859023,3.1369304084004686,2.9236360672467607,3.0625675256956306
1225.5,3.404563077534955,3.558131034370811,3.1364886875074776,2.923400068145177,3.0623132942584177
1226.5,3.404271345741528,3.557737170994837,3.1360471107275356,2.9231640981418154,3.0620591100270005
1227.5,3.403979648658221,3.5573434088585083,3.1356056778595747,2.9229281571972265,3.06180497294469
1228.5,3.403687986256774,3.55694974786256,3.1351643887031795,2.9226922452721737,3.061550882955024
1229.5,3.4033963585090756,3.5565561879079413,3.1347232430585885,2.9224563623276367,3.0612968400017646
1230.5,3.4031047653871678,3.5561627288958086,3.134282240726687,2.922220508324799,3.061042844028898
1231.5,3.4028132068632324,3.555769370727532,3.1338413815090025,2.921984683225064,3.0607888949806266
1232.5,3.4025216829096077,3.555376113304685,3.133400665207708,2.9217488869900383,3.060534992801383
1233.5,3.4022301934987675,3.5549829565290523,3.132960091625609,2.9215131195815394,3.060281137435813
1234.5,3.4019387386033406,3.5545899003026236,3.1325196605661514,2.921277380961589,3.0600273288287827
1235.5,3.4016473181960927,3.554196944527596,3.1320793718334103,2.9210416710924147,3.0597735669253763
1236.5,3.4013559322499374,3.55380408910637,3.131639225232092,2.9208059899364507,3.0595198516708924
1237.5,3.4010645807379274,3.5534113339415545,3.131199220567528,2.9205703374563314,3.059266183010849
1238.5,3.4007732636332575,3.553018678935961,3.1307593576456707,2.9203347136148943,3.0590125608909733
